song_id,song_name,artist_name,genre,album_name,user_rating,year,popularity,song_url,song_image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3MXP14G85G7m7PHzTbPM2Q,Suvsana Modmay Subala,Shanta Apte,Bollywood,Amrut Manthan (Original Motion Picture Soundtrack),,1934,0,https://open.spotify.com/track/3MXP14G85G7m7PHzTbPM2Q,https://i.scdn.co/image/ab67616d0000b273ec0ca1d8ff1ae121fd6404de,0.536,0.201,1.0,-8.229,0.0,0.112,0.992,0.668,0.308,0.688,132.176,audio_features,3MXP14G85G7m7PHzTbPM2Q,spotify:track:3MXP14G85G7m7PHzTbPM2Q,https://api.spotify.com/v1/tracks/3MXP14G85G7m7PHzTbPM2Q,https://api.spotify.com/v1/audio-analysis/3MXP14G85G7m7PHzTbPM2Q,194933.0,5.0
2el68HJxvxQm11qSRglTDT,Andheri Ab Beeti Sadho,Shanta Apte,Bollywood,Amrit Manthan (Original Motion Picture Soundtrack),,1934,0,https://open.spotify.com/track/2el68HJxvxQm11qSRglTDT,https://i.scdn.co/image/ab67616d0000b273a180ccfb96b7010a78bd18e9,0.429,0.209,9.0,-8.992,1.0,0.038,0.97,5.15e-05,0.565,0.485,86.42,audio_features,2el68HJxvxQm11qSRglTDT,spotify:track:2el68HJxvxQm11qSRglTDT,https://api.spotify.com/v1/tracks/2el68HJxvxQm11qSRglTDT,https://api.spotify.com/v1/audio-analysis/2el68HJxvxQm11qSRglTDT,194281.0,4.0
3RreUBacwzvUoLTZApapUz,Raat Aai Hai,Shanta Apte,Bollywood,Amrit Manthan (Original Motion Picture Soundtrack),,1934,0,https://open.spotify.com/track/3RreUBacwzvUoLTZApapUz,https://i.scdn.co/image/ab67616d0000b273a180ccfb96b7010a78bd18e9,0.612,0.163,6.0,-14.933,0.0,0.0496,0.984,0.0112,0.401,0.663,69.674,audio_features,3RreUBacwzvUoLTZApapUz,spotify:track:3RreUBacwzvUoLTZApapUz,https://api.spotify.com/v1/tracks/3RreUBacwzvUoLTZApapUz,https://api.spotify.com/v1/audio-analysis/3RreUBacwzvUoLTZApapUz,189840.0,3.0
3Id33cbN9TUxYitgJbYrUw,Amrit Prakat Zale,Shanta Apte,Bollywood,Amrut Manthan (Original Motion Picture Soundtrack),,1934,0,https://open.spotify.com/track/3Id33cbN9TUxYitgJbYrUw,https://i.scdn.co/image/ab67616d0000b273ec0ca1d8ff1ae121fd6404de,0.406,0.276,5.0,-8.008,0.0,0.116,0.993,0.798,0.173,0.432,84.789,audio_features,3Id33cbN9TUxYitgJbYrUw,spotify:track:3Id33cbN9TUxYitgJbYrUw,https://api.spotify.com/v1/tracks/3Id33cbN9TUxYitgJbYrUw,https://api.spotify.com/v1/audio-analysis/3Id33cbN9TUxYitgJbYrUw,189893.0,4.0
5mxiKKAuGRQEcTv2tRGvDr,Sadho Bipda Ki Raat,Shanta Apte,Bollywood,Amrit Manthan (Original Motion Picture Soundtrack),,1934,0,https://open.spotify.com/track/5mxiKKAuGRQEcTv2tRGvDr,https://i.scdn.co/image/ab67616d0000b273a180ccfb96b7010a78bd18e9,0.386,0.403,10.0,-7.849,1.0,0.0345,0.778,2.93e-06,0.627,0.55,106.707,audio_features,5mxiKKAuGRQEcTv2tRGvDr,spotify:track:5mxiKKAuGRQEcTv2tRGvDr,https://api.spotify.com/v1/tracks/5mxiKKAuGRQEcTv2tRGvDr,https://api.spotify.com/v1/audio-analysis/5mxiKKAuGRQEcTv2tRGvDr,194613.0,4.0
2BxBpbO64eh5WcVtBGpwg8,Banwa Ki Chhavi Sakhi,Vasant Desai,Bollywood,Amrit Manthan (Original Motion Picture Soundtrack),,1934,0,https://open.spotify.com/track/2BxBpbO64eh5WcVtBGpwg8,https://i.scdn.co/image/ab67616d0000b273a180ccfb96b7010a78bd18e9,0.459,0.241,8.0,-20.219,1.0,0.0687,0.993,0.934,0.108,0.716,70.479,audio_features,2BxBpbO64eh5WcVtBGpwg8,spotify:track:2BxBpbO64eh5WcVtBGpwg8,https://api.spotify.com/v1/tracks/2BxBpbO64eh5WcVtBGpwg8,https://api.spotify.com/v1/audio-analysis/2BxBpbO64eh5WcVtBGpwg8,99187.0,3.0
3MD32cEA5zQdjU9Q4qkPh4,Dekho Sakhiyan Kaisi Chhai Badri,Shanta Apte,Bollywood,Amrit Manthan (Original Motion Picture Soundtrack),,1934,0,https://open.spotify.com/track/3MD32cEA5zQdjU9Q4qkPh4,https://i.scdn.co/image/ab67616d0000b273a180ccfb96b7010a78bd18e9,0.402,0.277,6.0,-9.958,0.0,0.0387,0.921,0.0,0.125,0.379,111.727,audio_features,3MD32cEA5zQdjU9Q4qkPh4,spotify:track:3MD32cEA5zQdjU9Q4qkPh4,https://api.spotify.com/v1/tracks/3MD32cEA5zQdjU9Q4qkPh4,https://api.spotify.com/v1/audio-analysis/3MD32cEA5zQdjU9Q4qkPh4,193893.0,3.0
63L2QxPMyL307rYLqyuwlZ,Hoyto Abar Asbe,Nitin Mukesh,Bollywood,"Parampara, Vol. 1",,1934,0,https://open.spotify.com/track/63L2QxPMyL307rYLqyuwlZ,https://i.scdn.co/image/ab67616d0000b273a2e394a3362b8903e1b961a1,0.35,0.496,9.0,-11.201,1.0,0.0418,0.929,0.0232,0.157,0.566,130.017,audio_features,63L2QxPMyL307rYLqyuwlZ,spotify:track:63L2QxPMyL307rYLqyuwlZ,https://api.spotify.com/v1/tracks/63L2QxPMyL307rYLqyuwlZ,https://api.spotify.com/v1/audio-analysis/63L2QxPMyL307rYLqyuwlZ,199631.0,4.0
6FCiJ9wqbCnx9LN6h1mmMi,Teri Gathri Mein,Manna Dey,Bollywood,Dhoop Chhaon (Original Motion Picture Soundtrack),,1935,0,https://open.spotify.com/track/6FCiJ9wqbCnx9LN6h1mmMi,https://i.scdn.co/image/ab67616d0000b2739f147fb4154a69a626b170cb,0.553,0.503,2.0,-13.024,1.0,0.0454,0.948,0.193,0.107,0.769,124.184,audio_features,6FCiJ9wqbCnx9LN6h1mmMi,spotify:track:6FCiJ9wqbCnx9LN6h1mmMi,https://api.spotify.com/v1/tracks/6FCiJ9wqbCnx9LN6h1mmMi,https://api.spotify.com/v1/audio-analysis/6FCiJ9wqbCnx9LN6h1mmMi,223401.0,4.0
36xTh2wv6zX8AS2SQEzaNH,Prem Kahani Sakhi,Uma Devi,Bollywood,Dhoop Chhaon,,1935,0,https://open.spotify.com/track/36xTh2wv6zX8AS2SQEzaNH,https://i.scdn.co/image/ab67616d0000b273d666fcc6e77967504c9eb457,0.43,0.261,0.0,-10.301,1.0,0.0575,0.986,0.000436,0.18,0.528,71.764,audio_features,36xTh2wv6zX8AS2SQEzaNH,spotify:track:36xTh2wv6zX8AS2SQEzaNH,https://api.spotify.com/v1/tracks/36xTh2wv6zX8AS2SQEzaNH,https://api.spotify.com/v1/audio-analysis/36xTh2wv6zX8AS2SQEzaNH,198911.0,4.0
2ddtuSI6tstQRCWNu8kBKb,Andhe-Ki-Laathitu Hi Hai,K. L. Saigal,Bollywood,Dhoop Chhaon,,1935,0,https://open.spotify.com/track/2ddtuSI6tstQRCWNu8kBKb,https://i.scdn.co/image/ab67616d0000b273d666fcc6e77967504c9eb457,0.381,0.479,6.0,-9.615,1.0,0.0357,0.852,1.48e-05,0.253,0.345,104.068,audio_features,2ddtuSI6tstQRCWNu8kBKb,spotify:track:2ddtuSI6tstQRCWNu8kBKb,https://api.spotify.com/v1/tracks/2ddtuSI6tstQRCWNu8kBKb,https://api.spotify.com/v1/audio-analysis/2ddtuSI6tstQRCWNu8kBKb,216714.0,4.0
5CUt3qSj91I5DAHXXiDzr4,Jivan Ka Sukh,K. L. Saigal,Bollywood,Dhoop Chhaon,,1935,0,https://open.spotify.com/track/5CUt3qSj91I5DAHXXiDzr4,https://i.scdn.co/image/ab67616d0000b273d666fcc6e77967504c9eb457,0.412,0.242,1.0,-17.193,1.0,0.049,0.994,0.848,0.0863,0.235,107.903,audio_features,5CUt3qSj91I5DAHXXiDzr4,spotify:track:5CUt3qSj91I5DAHXXiDzr4,https://api.spotify.com/v1/tracks/5CUt3qSj91I5DAHXXiDzr4,https://api.spotify.com/v1/audio-analysis/5CUt3qSj91I5DAHXXiDzr4,217164.0,4.0
4SyGO89jJVLPK1Kh6KuB9a,Jigar Soziyan Hain,Noor Jehan,Bollywood,Karwan-E-Husn (Original Motion Picture Soundtrack),,1935,0,https://open.spotify.com/track/4SyGO89jJVLPK1Kh6KuB9a,https://i.scdn.co/image/ab67616d0000b27379c00b1690406c170dcaba3c,0.533,0.0635,7.0,-12.091,1.0,0.275,0.994,0.00629,0.103,0.732,88.174,audio_features,4SyGO89jJVLPK1Kh6KuB9a,spotify:track:4SyGO89jJVLPK1Kh6KuB9a,https://api.spotify.com/v1/tracks/4SyGO89jJVLPK1Kh6KuB9a,https://api.spotify.com/v1/audio-analysis/4SyGO89jJVLPK1Kh6KuB9a,195094.0,4.0
5mULE9xrSUJoXBxaSaxsex,Hai Dhanya Tu Bharat Naari,Rajkumari,Bollywood,Snehlata (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/5mULE9xrSUJoXBxaSaxsex,https://i.scdn.co/image/ab67616d0000b2737180cb12bd57f83292f084de,0.321,0.254,9.0,-18.568,0.0,0.0481,0.995,0.94,0.124,0.865,71.375,audio_features,5mULE9xrSUJoXBxaSaxsex,spotify:track:5mULE9xrSUJoXBxaSaxsex,https://api.spotify.com/v1/tracks/5mULE9xrSUJoXBxaSaxsex,https://api.spotify.com/v1/audio-analysis/5mULE9xrSUJoXBxaSaxsex,212304.0,3.0
3xhGx9lEiS8dXfWERjRra7,Karya Ki Jyot Sada Hi Jale,Vasant Desai,Bollywood,Amar Jyoti (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/3xhGx9lEiS8dXfWERjRra7,https://i.scdn.co/image/ab67616d0000b273d113629d748a10aad465b08f,0.462,0.12,11.0,-11.389,0.0,0.0708,0.993,2.29e-05,0.0957,0.462,133.335,audio_features,3xhGx9lEiS8dXfWERjRra7,spotify:track:3xhGx9lEiS8dXfWERjRra7,https://api.spotify.com/v1/tracks/3xhGx9lEiS8dXfWERjRra7,https://api.spotify.com/v1/audio-analysis/3xhGx9lEiS8dXfWERjRra7,193620.0,4.0
4XycwJsPuMjS7orLFhcbAr,Ab Pyare Pyare Aayenge Anand Din,Shanta Apte,Bollywood,Rajput Ramani (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/4XycwJsPuMjS7orLFhcbAr,https://i.scdn.co/image/ab67616d0000b2733f97d897c0da6d354101c0ab,0.472,0.501,0.0,-8.516,0.0,0.159,0.99,0.752,0.322,0.945,68.6,audio_features,4XycwJsPuMjS7orLFhcbAr,spotify:track:4XycwJsPuMjS7orLFhcbAr,https://api.spotify.com/v1/tracks/4XycwJsPuMjS7orLFhcbAr,https://api.spotify.com/v1/audio-analysis/4XycwJsPuMjS7orLFhcbAr,99132.0,4.0
2zybCqB8d5Ug7K9FV7wO9H,Suno Suno Ban Ke Prani,Shanta Apte,Bollywood,Amar Jyoti (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/2zybCqB8d5Ug7K9FV7wO9H,https://i.scdn.co/image/ab67616d0000b273d113629d748a10aad465b08f,0.593,0.102,6.0,-16.694,0.0,0.0642,0.994,0.636,0.172,0.748,69.083,audio_features,2zybCqB8d5Ug7K9FV7wO9H,spotify:track:2zybCqB8d5Ug7K9FV7wO9H,https://api.spotify.com/v1/tracks/2zybCqB8d5Ug7K9FV7wO9H,https://api.spotify.com/v1/audio-analysis/2zybCqB8d5Ug7K9FV7wO9H,185453.0,4.0
7CqMUvdnPn3JAQ2sus0qGv,Ghadiyan Aai Sukhadai,Shanta Apte,Bollywood,Rajput Ramani (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/7CqMUvdnPn3JAQ2sus0qGv,https://i.scdn.co/image/ab67616d0000b2733f97d897c0da6d354101c0ab,0.441,0.454,5.0,-7.729,0.0,0.0644,0.854,0.000503,0.194,0.83,120.321,audio_features,7CqMUvdnPn3JAQ2sus0qGv,spotify:track:7CqMUvdnPn3JAQ2sus0qGv,https://api.spotify.com/v1/tracks/7CqMUvdnPn3JAQ2sus0qGv,https://api.spotify.com/v1/audio-analysis/7CqMUvdnPn3JAQ2sus0qGv,190456.0,4.0
2LmAwoNB97G1euJfA5B6o8,Sambhal Kar Rakh Kadam,Rajkumari,Bollywood,Snehlata (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/2LmAwoNB97G1euJfA5B6o8,https://i.scdn.co/image/ab67616d0000b2737180cb12bd57f83292f084de,0.347,0.274,7.0,-16.987,1.0,0.0594,0.994,0.959,0.111,0.544,80.592,audio_features,2LmAwoNB97G1euJfA5B6o8,spotify:track:2LmAwoNB97G1euJfA5B6o8,https://api.spotify.com/v1/tracks/2LmAwoNB97G1euJfA5B6o8,https://api.spotify.com/v1/audio-analysis/2LmAwoNB97G1euJfA5B6o8,207574.0,4.0
5fvH6gDtukG61oHcpT6ZUy,Ab Maine Jana Hai,Shanta Apte,Bollywood,Amar Jyoti (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/5fvH6gDtukG61oHcpT6ZUy,https://i.scdn.co/image/ab67616d0000b273d113629d748a10aad465b08f,0.302,0.207,2.0,-8.821,1.0,0.0307,0.87,5.52e-06,0.177,0.339,79.484,audio_features,5fvH6gDtukG61oHcpT6ZUy,spotify:track:5fvH6gDtukG61oHcpT6ZUy,https://api.spotify.com/v1/tracks/5fvH6gDtukG61oHcpT6ZUy,https://api.spotify.com/v1/audio-analysis/5fvH6gDtukG61oHcpT6ZUy,184147.0,5.0
2pfUpXSvp9LV6OrwMrXqUo,Aaj Humen Ban Behad Bhata,Shanta Apte,Bollywood,Amar Jyoti (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/2pfUpXSvp9LV6OrwMrXqUo,https://i.scdn.co/image/ab67616d0000b273d113629d748a10aad465b08f,0.484,0.122,7.0,-15.954,0.0,0.0722,0.995,0.849,0.142,0.549,124.674,audio_features,2pfUpXSvp9LV6OrwMrXqUo,spotify:track:2pfUpXSvp9LV6OrwMrXqUo,https://api.spotify.com/v1/tracks/2pfUpXSvp9LV6OrwMrXqUo,https://api.spotify.com/v1/audio-analysis/2pfUpXSvp9LV6OrwMrXqUo,211427.0,3.0
6p68w9hpcSeaQjd2rAMvdb,Peer Peer Kya Karta Re,Ashok Kumar,Bollywood,Achhut Kanya (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/6p68w9hpcSeaQjd2rAMvdb,https://i.scdn.co/image/ab67616d0000b2733185a2c5222180e77a9872f4,0.518,0.133,0.0,-10.378,0.0,0.0579,0.995,0.00835,0.2,0.216,112.678,audio_features,6p68w9hpcSeaQjd2rAMvdb,spotify:track:6p68w9hpcSeaQjd2rAMvdb,https://api.spotify.com/v1/tracks/6p68w9hpcSeaQjd2rAMvdb,https://api.spotify.com/v1/audio-analysis/6p68w9hpcSeaQjd2rAMvdb,211064.0,4.0
6gBg9LDwDJvwNiC0bAPO6d,Jai Jai Pyari Janmabhoomi Mata,Ashok Kumar,Bollywood,Janmabhoomi (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/6gBg9LDwDJvwNiC0bAPO6d,https://i.scdn.co/image/ab67616d0000b273c1527158f2383dbf5ab71b42,0.289,0.484,9.0,-8.364,0.0,0.0299,0.994,0.662,0.551,0.505,69.443,audio_features,6gBg9LDwDJvwNiC0bAPO6d,spotify:track:6gBg9LDwDJvwNiC0bAPO6d,https://api.spotify.com/v1/tracks/6gBg9LDwDJvwNiC0bAPO6d,https://api.spotify.com/v1/audio-analysis/6gBg9LDwDJvwNiC0bAPO6d,86000.0,4.0
0nwc96UO8vbZXFZiGnBEwu,Koi Hamdam Na Raha,Ashok Kumar,Bollywood,Jeevan Naiya (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/0nwc96UO8vbZXFZiGnBEwu,https://i.scdn.co/image/ab67616d0000b2732e9323c5952b8d6158dd38b1,0.428,0.515,8.0,-10.264,1.0,0.0393,0.979,0.922,0.205,0.542,75.468,audio_features,0nwc96UO8vbZXFZiGnBEwu,spotify:track:0nwc96UO8vbZXFZiGnBEwu,https://api.spotify.com/v1/tracks/0nwc96UO8vbZXFZiGnBEwu,https://api.spotify.com/v1/audio-analysis/0nwc96UO8vbZXFZiGnBEwu,197253.0,4.0
6rxnmewyUti8CunE01hMFZ,Kise Karta Murakh Pyar Pyar,Ashok Kumar,Bollywood,Achhut Kanya (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/6rxnmewyUti8CunE01hMFZ,https://i.scdn.co/image/ab67616d0000b2733185a2c5222180e77a9872f4,0.422,0.354,7.0,-11.232,1.0,0.0423,0.983,0.584,0.572,0.368,69.258,audio_features,6rxnmewyUti8CunE01hMFZ,spotify:track:6rxnmewyUti8CunE01hMFZ,https://api.spotify.com/v1/tracks/6rxnmewyUti8CunE01hMFZ,https://api.spotify.com/v1/audio-analysis/6rxnmewyUti8CunE01hMFZ,177480.0,3.0
1IMT3t9HhaZIcYWQ4Ak1yu,Dekha Khayal Yaar Men,Ashok Kumar,Bollywood,Jeevan Naiya (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/1IMT3t9HhaZIcYWQ4Ak1yu,https://i.scdn.co/image/ab67616d0000b2732e9323c5952b8d6158dd38b1,0.448,0.276,10.0,-10.799,0.0,0.0366,0.994,0.792,0.349,0.456,140.197,audio_features,1IMT3t9HhaZIcYWQ4Ak1yu,spotify:track:1IMT3t9HhaZIcYWQ4Ak1yu,https://api.spotify.com/v1/tracks/1IMT3t9HhaZIcYWQ4Ak1yu,https://api.spotify.com/v1/audio-analysis/1IMT3t9HhaZIcYWQ4Ak1yu,209152.0,3.0
1nwhXl7MMDPPRIeGg0JPk8,Ek Baar Bas Ek Baar Aa Jana,Noor Jehan,Bollywood,Romantic India (Original Motion Picture Soundtrack),,1936,0,https://open.spotify.com/track/1nwhXl7MMDPPRIeGg0JPk8,https://i.scdn.co/image/ab67616d0000b273e2119cc1766f321014092774,0.357,0.0987,11.0,-14.948,0.0,0.0382,0.994,0.363,0.126,0.291,86.507,audio_features,1nwhXl7MMDPPRIeGg0JPk8,spotify:track:1nwhXl7MMDPPRIeGg0JPk8,https://api.spotify.com/v1/tracks/1nwhXl7MMDPPRIeGg0JPk8,https://api.spotify.com/v1/audio-analysis/1nwhXl7MMDPPRIeGg0JPk8,185556.0,4.0
0bSpcs6b4zD9g4snPR0cBC,Tasveer Teri Dil Mein,Lata Mangeshkar,Bollywood,Maya (Original Motion Picture Soundtrack),,1937,18,https://open.spotify.com/track/0bSpcs6b4zD9g4snPR0cBC,https://i.scdn.co/image/ab67616d0000b273b6b954cfbcc9335416e223b5,0.439,0.312,8.0,-12.679,0.0,0.0437,0.95,7.15e-06,0.0829,0.699,112.075,audio_features,0bSpcs6b4zD9g4snPR0cBC,spotify:track:0bSpcs6b4zD9g4snPR0cBC,https://api.spotify.com/v1/tracks/0bSpcs6b4zD9g4snPR0cBC,https://api.spotify.com/v1/audio-analysis/0bSpcs6b4zD9g4snPR0cBC,266333.0,4.0
41kelwa3aerFW6DZiDzFm7,Ja Re Ja Re Ud Ja Re Panchhi,Lata Mangeshkar,Bollywood,Maya (Original Motion Picture Soundtrack),,1937,7,https://open.spotify.com/track/41kelwa3aerFW6DZiDzFm7,https://i.scdn.co/image/ab67616d0000b273b6b954cfbcc9335416e223b5,0.316,0.326,1.0,-11.267,0.0,0.0349,0.982,0.0501,0.157,0.489,138.937,audio_features,41kelwa3aerFW6DZiDzFm7,spotify:track:41kelwa3aerFW6DZiDzFm7,https://api.spotify.com/v1/tracks/41kelwa3aerFW6DZiDzFm7,https://api.spotify.com/v1/audio-analysis/41kelwa3aerFW6DZiDzFm7,256387.0,4.0
7fi0bkmNYtIZIVAPG91uuO,Koi Sone Ke Dilwala,Mohammed Rafi,Bollywood,Maya (Original Motion Picture Soundtrack),,1937,7,https://open.spotify.com/track/7fi0bkmNYtIZIVAPG91uuO,https://i.scdn.co/image/ab67616d0000b273b6b954cfbcc9335416e223b5,0.521,0.554,8.0,-8.016,1.0,0.0369,0.894,0.00184,0.0931,0.875,102.16,audio_features,7fi0bkmNYtIZIVAPG91uuO,spotify:track:7fi0bkmNYtIZIVAPG91uuO,https://api.spotify.com/v1/tracks/7fi0bkmNYtIZIVAPG91uuO,https://api.spotify.com/v1/audio-analysis/7fi0bkmNYtIZIVAPG91uuO,205454.0,4.0
7y8UwObMmSJnsQxPanbpRW,Mujhe Na Bhejo Nadi Kinare,Shanta Apte,Bollywood,Wahan (Original Motion Picture Soundtrack),,1937,0,https://open.spotify.com/track/7y8UwObMmSJnsQxPanbpRW,https://i.scdn.co/image/ab67616d0000b27340e0e7b6acacc0606a096d0a,0.478,0.4,6.0,-6.302,0.0,0.0925,0.983,1.5e-05,0.407,0.655,131.044,audio_features,7y8UwObMmSJnsQxPanbpRW,spotify:track:7y8UwObMmSJnsQxPanbpRW,https://api.spotify.com/v1/tracks/7y8UwObMmSJnsQxPanbpRW,https://api.spotify.com/v1/audio-analysis/7y8UwObMmSJnsQxPanbpRW,101545.0,3.0
6hL7g9HT5H4OMUSkaoGE0w,Some Of Life,Shanta Apte,Bollywood,Duniya Na Mane (Original Motion Picture Soundtrack),,1937,0,https://open.spotify.com/track/6hL7g9HT5H4OMUSkaoGE0w,https://i.scdn.co/image/ab67616d0000b2737aa112ac1893195cc428b5bb,0.379,0.133,4.0,-11.189,0.0,0.0663,0.983,3.93e-05,0.0952,0.187,77.496,audio_features,6hL7g9HT5H4OMUSkaoGE0w,spotify:track:6hL7g9HT5H4OMUSkaoGE0w,https://api.spotify.com/v1/tracks/6hL7g9HT5H4OMUSkaoGE0w,https://api.spotify.com/v1/audio-analysis/6hL7g9HT5H4OMUSkaoGE0w,208173.0,3.0
3zmsB9cVi5UtfQTO2kFlfA,Mangal Jangal Men Rahta Hai,Shanta Apte,Bollywood,Wahan (Original Motion Picture Soundtrack),,1937,0,https://open.spotify.com/track/3zmsB9cVi5UtfQTO2kFlfA,https://i.scdn.co/image/ab67616d0000b27340e0e7b6acacc0606a096d0a,0.511,0.113,6.0,-13.22,1.0,0.0883,0.988,0.0,0.237,0.39,74.654,audio_features,3zmsB9cVi5UtfQTO2kFlfA,spotify:track:3zmsB9cVi5UtfQTO2kFlfA,https://api.spotify.com/v1/tracks/3zmsB9cVi5UtfQTO2kFlfA,https://api.spotify.com/v1/audio-analysis/3zmsB9cVi5UtfQTO2kFlfA,198000.0,1.0
55l3KB4tMNSP2tqQsWnbV6,Kyon Chale Gaye Us Paar,Rajkumari,Bollywood,Captain Kirti Kumar (Original Motion Picture Soundtrack),,1937,0,https://open.spotify.com/track/55l3KB4tMNSP2tqQsWnbV6,https://i.scdn.co/image/ab67616d0000b273876a515ef329e370e9aa227b,0.322,0.0925,7.0,-14.75,1.0,0.038,0.993,0.594,0.161,0.134,81.267,audio_features,55l3KB4tMNSP2tqQsWnbV6,spotify:track:55l3KB4tMNSP2tqQsWnbV6,https://api.spotify.com/v1/tracks/55l3KB4tMNSP2tqQsWnbV6,https://api.spotify.com/v1/audio-analysis/55l3KB4tMNSP2tqQsWnbV6,204226.0,5.0
2LidbK6JjwkmdtG0r6Tqt1,"Har Gali Men Hain Bagiche (From ""Wahan"")",Shanta Apte,Bollywood,"Har Gali Men Hain Bagiche (From ""Wahan"") - Single",,1937,0,https://open.spotify.com/track/2LidbK6JjwkmdtG0r6Tqt1,https://i.scdn.co/image/ab67616d0000b273c40dfcc264769ea8e11c86d8,0.385,0.227,8.0,-9.953,1.0,0.0454,0.971,0.000547,0.12,0.591,83.952,audio_features,2LidbK6JjwkmdtG0r6Tqt1,spotify:track:2LidbK6JjwkmdtG0r6Tqt1,https://api.spotify.com/v1/tracks/2LidbK6JjwkmdtG0r6Tqt1,https://api.spotify.com/v1/audio-analysis/2LidbK6JjwkmdtG0r6Tqt1,203133.0,4.0
115zxFosH8wSBfcRq0QmUu,Piyo Madhuras Ki Bhari Pyali,Vasant Desai,Bollywood,Wahan (Original Motion Picture Soundtrack),,1937,0,https://open.spotify.com/track/115zxFosH8wSBfcRq0QmUu,https://i.scdn.co/image/ab67616d0000b27340e0e7b6acacc0606a096d0a,0.62,0.243,4.0,-9.704,1.0,0.145,0.965,0.0,0.23,0.64,123.749,audio_features,115zxFosH8wSBfcRq0QmUu,spotify:track:115zxFosH8wSBfcRq0QmUu,https://api.spotify.com/v1/tracks/115zxFosH8wSBfcRq0QmUu,https://api.spotify.com/v1/audio-analysis/115zxFosH8wSBfcRq0QmUu,75430.0,4.0
2Smfei3w7jVJNExZnKun35,Har Gali Men Hain Bagiche,Shanta Apte,Bollywood,Wahan (Original Motion Picture Soundtrack),,1937,0,https://open.spotify.com/track/2Smfei3w7jVJNExZnKun35,https://i.scdn.co/image/ab67616d0000b27340e0e7b6acacc0606a096d0a,0.359,0.227,8.0,-9.953,1.0,0.0572,0.971,0.000547,0.12,0.602,198.52,audio_features,2Smfei3w7jVJNExZnKun35,spotify:track:2Smfei3w7jVJNExZnKun35,https://api.spotify.com/v1/tracks/2Smfei3w7jVJNExZnKun35,https://api.spotify.com/v1/audio-analysis/2Smfei3w7jVJNExZnKun35,203133.0,4.0
4ruxb9JqNEnO3hfMp3favA,Samjha Kya Hai Duniyadana,Shanta Apte,Bollywood,Duniya Na Mane (Original Motion Picture Soundtrack),,1937,0,https://open.spotify.com/track/4ruxb9JqNEnO3hfMp3favA,https://i.scdn.co/image/ab67616d0000b2737aa112ac1893195cc428b5bb,0.431,0.103,9.0,-11.787,1.0,0.0377,0.936,2.07e-06,0.189,0.185,137.212,audio_features,4ruxb9JqNEnO3hfMp3favA,spotify:track:4ruxb9JqNEnO3hfMp3favA,https://api.spotify.com/v1/tracks/4ruxb9JqNEnO3hfMp3favA,https://api.spotify.com/v1/audio-analysis/4ruxb9JqNEnO3hfMp3favA,211333.0,4.0
6YaO3VuvRudHRqlZwjDOm1,Ek Tha Raja Ek Thi Rani,Shanta Apte,Bollywood,Duniya Na Mane (Original Motion Picture Soundtrack),,1937,0,https://open.spotify.com/track/6YaO3VuvRudHRqlZwjDOm1,https://i.scdn.co/image/ab67616d0000b2737aa112ac1893195cc428b5bb,0.342,0.281,2.0,-14.25,1.0,0.0761,0.946,0.0012,0.824,0.418,80.17,audio_features,6YaO3VuvRudHRqlZwjDOm1,spotify:track:6YaO3VuvRudHRqlZwjDOm1,https://api.spotify.com/v1/tracks/6YaO3VuvRudHRqlZwjDOm1,https://api.spotify.com/v1/audio-analysis/6YaO3VuvRudHRqlZwjDOm1,216627.0,3.0
2V6bUm435QZmlMO1JtooSM,Kabhi Tumko Humse Bhi Pyar Tha,Rajkumari,Bollywood,His Highness (Original Motion Picture Soundtrack),,1937,0,https://open.spotify.com/track/2V6bUm435QZmlMO1JtooSM,https://i.scdn.co/image/ab67616d0000b2736efa4cf199e3372570e2f8ba,0.373,0.323,5.0,-14.569,1.0,0.0579,0.82,1.72e-05,0.738,0.545,146.334,audio_features,2V6bUm435QZmlMO1JtooSM,spotify:track:2V6bUm435QZmlMO1JtooSM,https://api.spotify.com/v1/tracks/2V6bUm435QZmlMO1JtooSM,https://api.spotify.com/v1/audio-analysis/2V6bUm435QZmlMO1JtooSM,203593.0,1.0
